#	Account	Amount	SumAmountExclExch	AmountDecimals	SumAmountDecimalsExclExch	EtherDeltaAmount	SumEtherDeltaAmount	EtherDeltaAmountDecimals	SumEtherDeltaAmountDecimals	Diff	DiffDecimals	NewAccountBalance	NewAccountBalanceDecimals	NewTokenBalance	NewTokenBalanceDecimals	IsContract	Block
63	0x047c86b2c99cbe81105be379e255d93920dca24c	0	121423192793226521800000	0	121423.1927932265218	35617952993973483	125339815221069487	0.035617952993973483	0.125339815221069487	29387133.681866958257130513	29387133681866958257130513	35617952993973483	0.035617952993973483	35617952993973483	0.035617952993973483	n	5068576
73	0x05d5ef5780afe5bf67145a69e4faa8a1d580dae1	28963290000000000000000	150386482793226521800000	28963.29	150386.4827932265218	0	125339815221069487	0	0.125339815221069487	29358170.391866958257130513	29358170391866958257130513	28963290000000000000000	28963.29	28963290000000000000000	28963.29	n	5068576
76	0x067be47f0d4b8380ff41321e0911a66b2b1f893e	70787009251711400000	150457269802478233200000	70.7870092517114	150457.2698024782332	0	125339815221069487	0	0.125339815221069487	29358099.604857706545730513	29358099604857706545730513	70787009251711400000	70.7870092517114	70787009251711400000	70.7870092517114	n	5068576
77	0x068151497c5cde138a4d4635132a5a051fe2c336	461315585830000000	150457731118064063200000	0.46131558583	150457.7311180640632	0	125339815221069487	0	0.125339815221069487	29358099.143542120715730513	29358099143542120715730513	461315585830000000	0.46131558583	461315585830000000	0.46131558583	n	5068576
78	0x0681516881536a06497017971c7c86128fab5738	282756002504896000000000	433213733622960063200000	282756.002504896	433213.7336229600632	0	125339815221069487	0	0.125339815221069487	29075343.141037224715730513	29075343141037224715730513	282756002504896000000000	282756.002504896	282756002504896000000000	282756.002504896	n	5068576
81	0x06dc0cbf44eed256c5975210095be703504a4541	3065565531965060000000	436279299154925123200000	3065.56553196506	436279.2991549251232	0	125339815221069487	0	0.125339815221069487	29072277.575505259655730513	29072277575505259655730513	3065565531965060000000	3065.56553196506	3065565531965060000000	3065.56553196506	n	5068576
87	0x077c7090d4cb2b119738f69c112cb404a9127735	1075692300000000000000	437354991454925123200000	1075.6923	437354.9914549251232	0	125339815221069487	0	0.125339815221069487	29071201.883205259655730513	29071201883205259655730513	1075692300000000000000	1075.6923	1075692300000000000000	1075.6923	n	5068576
89	0x0796019a5a1a8883385e863e165cda6d07af5406	33528000000000000000000	470882991454925123200000	33528	470882.9914549251232	0	125339815221069487	0	0.125339815221069487	29037673.883205259655730513	29037673883205259655730513	33528000000000000000000	33528	33528000000000000000000	33528	n	5068576
92	0x07a6178d23d1f6ad2d36de0a7204cb12398a04b3	1510272000000000000000	472393263454925123200000	1510.272	472393.2634549251232	0	125339815221069487	0	0.125339815221069487	29036163.611205259655730513	29036163611205259655730513	1510272000000000000000	1510.272	1510272000000000000000	1510.272	n	5068576
100	0x08c5e3ab57f5aaacccb8a3c69353207f5edaabff	14339290000000000000000	486732553454925123200000	14339.29	486732.5534549251232	0	125339815221069487	0	0.125339815221069487	29021824.321205259655730513	29021824321205259655730513	14339290000000000000000	14339.29	14339290000000000000000	14339.29	n	5068576
104	0x0906d2092283ea183b44c1b83f4d8cb4f050c475	0	486732553454925123200000	0	486732.5534549251232	56375304051149637	181715119272219124	0.056375304051149637	0.181715119272219124	29021824.264829955604580876	29021824264829955604580876	56375304051149637	0.056375304051149637	56375304051149637	0.056375304051149637	n	5068576
115	0x0ae83f7644ac9bd84de8f080dc990d7d0d881983	1605556795000000000000	488338110249925123200000	1605.556795	488338.1102499251232	0	181715119272219124	0	0.181715119272219124	29020218.708034955604580876	29020218708034955604580876	1605556795000000000000	1605.556795	1605556795000000000000	1605.556795	n	5068576
123	0x0b96ee3f8087fecef489f2da260a1549ef23d069	152152647965133700000	488490262897890256900000	152.1526479651337	488490.2628978902569	0	181715119272219124	0	0.181715119272219124	29020066.555386990470880876	29020066555386990470880876	152152647965133700000	152.1526479651337	152152647965133700000	152.1526479651337	n	5068576
125	0x0bd1a324c63f4c878277997f6a4d5e2d128d0593	978880000000000000000	489469142897890256900000	978.88	489469.1428978902569	0	181715119272219124	0	0.181715119272219124	29019087.675386990470880876	29019087675386990470880876	978880000000000000000	978.88	978880000000000000000	978.88	n	5068576
132	0x0d065f710fe4254e187818f5117dab319fc4bdb8	488866386000000	489469143386756642900000	0.000488866386	489469.1433867566429	0	181715119272219124	0	0.181715119272219124	29019087.674898124084880876	29019087674898124084880876	488866386000000	0.000488866386	488866386000000	0.000488866386	n	5068576
138	0x0da040b0526cab778c2f7156589fae6d8f6acf18	14754000000000000000000	504223143386756642900000	14754	504223.1433867566429	0	181715119272219124	0	0.181715119272219124	29004333.674898124084880876	29004333674898124084880876	14754000000000000000000	14754	14754000000000000000000	14754	n	5068576
146	0x0e23e8236ee0462903e4ba4f355151da9da71243	3248000000000000000000	507471143386756642900000	3248	507471.1433867566429	0	181715119272219124	0	0.181715119272219124	29001085.674898124084880876	29001085674898124084880876	3248000000000000000000	3248	3248000000000000000000	3248	n	5068576
147	0x0e533561ed2d65ba3775fc10462a0ce29df893f4	5000000000000000000	507476143386756642900000	5	507476.1433867566429	0	181715119272219124	0	0.181715119272219124	29001080.674898124084880876	29001080674898124084880876	5000000000000000000	5	5000000000000000000	5	n	5068576
148	0x0e72139bf566c6a838a59462ef5305e046a46781	221314177500000000000000	728790320886756642900000	221314.1775	728790.3208867566429	0	181715119272219124	0	0.181715119272219124	28779766.497398124084880876	28779766497398124084880876	221314177500000000000000	221314.1775	221314177500000000000000	221314.1775	n	5068576
150	0x0efaf74264e0aefe341f27cc07d5e65eb62201b4	481667038402682000000	729271987925159324900000	481.667038402682	729271.9879251593249	0	181715119272219124	0	0.181715119272219124	28779284.830359721402880876	28779284830359721402880876	481667038402682000000	481.667038402682	481667038402682000000	481.667038402682	n	5068576
152	0x0f4c1f4b11d7a9c570eeebfa127c8bfa802b2a9c	0	729271987925159324900000	0	729271.9879251593249	10869082147973463	192584201420192587	0.010869082147973463	0.192584201420192587	28779284.819490639254907413	28779284819490639254907413	10869082147973463	0.010869082147973463	10869082147973463	0.010869082147973463	n	5068576
153	0x0f77e3a9a26b337256872fc829b46439735cc037	142493165527460000000	729414481090686784900000	142.49316552746	729414.4810906867849	0	192584201420192587	0	0.192584201420192587	28779142.326325111794907413	28779142326325111794907413	142493165527460000000	142.49316552746	142493165527460000000	142.49316552746	n	5068576
154	0x0f8074b18b90ce3930220dfc2ce0c2953d749bdd	230736000000000000000	729645217090686784900000	230.736	729645.2170906867849	0	192584201420192587	0	0.192584201420192587	28778911.590325111794907413	28778911590325111794907413	230736000000000000000	230.736	230736000000000000000	230.736	n	5068576
155	0x0f81909a8f2acf8040967c06bb75c761c80bcc6c	25270104217280000000000	754915321307966784900000	25270.10421728	754915.3213079667849	0	192584201420192587	0	0.192584201420192587	28753641.486107831794907413	28753641486107831794907413	25270104217280000000000	25270.10421728	25270104217280000000000	25270.10421728	n	5068576
169	0x102553a30387da23c33b96db5a917c4554e62338	16483077004160000000000	771398398312126784900000	16483.07700416	771398.3983121267849	0	192584201420192587	0	0.192584201420192587	28737158.409103671794907413	28737158409103671794907413	16483077004160000000000	16483.07700416	16483077004160000000000	16483.07700416	n	5068576
171	0x1054e50a91f561e25542e158f3bcd20286aa0717	532040000000000000000	771930438312126784900000	532.04	771930.4383121267849	0	192584201420192587	0	0.192584201420192587	28736626.369103671794907413	28736626369103671794907413	532040000000000000000	532.04	532040000000000000000	532.04	n	5068576
181	0x124f7b745a82f6aadd9efadc2965f893330dde92	13984000000000000000	771944422312126784900000	13.984	771944.4223121267849	0	192584201420192587	0	0.192584201420192587	28736612.385103671794907413	28736612385103671794907413	13984000000000000000	13.984	13984000000000000000	13.984	n	5068576
184	0x1277d142847aa24421e77caa04e6169b7a7a669e	788973267420230000000	772733395579547014900000	788.97326742023	772733.3955795470149	0	192584201420192587	0	0.192584201420192587	28735823.411836251564907413	28735823411836251564907413	788973267420230000000	788.97326742023	788973267420230000000	788.97326742023	n	5068576
186	0x12938a5b5603842e98ac182494d819a25537bbe5	3339379200000000000000	776072774779547014900000	3339.3792	776072.7747795470149	0	192584201420192587	0	0.192584201420192587	28732484.032636251564907413	28732484032636251564907413	3339379200000000000000	3339.3792	3339379200000000000000	3339.3792	n	5068576
192	0x135d76d21e8b7428fda1c8f0f995b7f5d045c111	2726880000000000000000	778799654779547014900000	2726.88	778799.6547795470149	0	192584201420192587	0	0.192584201420192587	28729757.152636251564907413	28729757152636251564907413	2726880000000000000000	2726.88	2726880000000000000000	2726.88	n	5068576
193	0x1374c83bf4af8e0c847d449840bb7a9b0963a1c8	2503756351515160000000	781303411131062174900000	2503.75635151516	781303.4111310621749	0	192584201420192587	0	0.192584201420192587	28727253.396284736404907413	28727253396284736404907413	2503756351515160000000	2503.75635151516	2503756351515160000000	2503.75635151516	n	5068576
206	0x154b5814bd3242121351c1a325f04f47ccb2b39d	40000000000000000000000	821303411131062174900000	40000	821303.4111310621749	0	192584201420192587	0	0.192584201420192587	28687253.396284736404907413	28687253396284736404907413	40000000000000000000000	40000	40000000000000000000000	40000	n	5068576
209	0x15b334b8a6b355ee38ac5d48a59a511949c04961	4439680054000000	821303415570742228900000	0.004439680054	821303.4155707422289	37583491177350215	230167692597542802	0.037583491177350215	0.230167692597542802	28687253.354261565173557198	28687253354261565173557198	42023171231350215	0.042023171231350215	42023171231350215	0.042023171231350215	n	5068576
212	0x15edebfd8a9329c645ef9d1e0105fd1b6c6f2ba1	10756923100000000000000	832060338670742228900000	10756.9231	832060.3386707422289	0	230167692597542802	0	0.230167692597542802	28676496.431161565173557198	28676496431161565173557198	10756923100000000000000	10756.9231	10756923100000000000000	10756.9231	n	5068576
215	0x1635c023d9ea476fd9cb96239003df9c78725e6c	4362385943793590000000	836422724614535818900000	4362.38594379359	836422.7246145358189	0	230167692597542802	0	0.230167692597542802	28672134.045217771583557198	28672134045217771583557198	4362385943793590000000	4362.38594379359	4362385943793590000000	4362.38594379359	n	5068576
216	0x166736916560a8d6ee3b9e5841949b23e50678a7	61322002905280000000000	897744727519815818900000	61322.00290528	897744.7275198158189	0	230167692597542802	0	0.230167692597542802	28610812.042312491583557198	28610812042312491583557198	61322002905280000000000	61322.00290528	61322002905280000000000	61322.00290528	n	5068576
